source,kind,joint,frame,angle_deg
2D,正解,spine4,49,174.14784387426414
2D,正解,spine4,50,174.17491762753704
2D,正解,spine4,51,174.21117718306422
2D,正解,spine4,52,174.2938248143362
2D,正解,spine4,53,174.4514916284682
2D,正解,spine4,54,174.690670796938
2D,正解,spine4,55,174.98489015627447
2D,正解,spine4,56,175.28802043617958
2D,正解,spine4,57,175.5644717288029
2D,正解,spine4,58,175.80250627453177
2D,正解,spine4,59,176.01194785214207
2D,正解,spine4,60,176.2160346722537
2D,正解,spine4,61,176.44312419200818
2D,正解,spine4,62,176.7137722250647
2D,正解,spine4,63,177.0178115794365
2D,正解,spine4,64,177.32131149162248
2D,正解,spine4,65,177.59416276937554
2D,正解,spine4,66,177.82037704888063
2D,正解,spine4,67,177.99811066277653
2D,正解,spine4,68,178.1338214053474
2D,正解,spine4,69,178.23169841721233
2D,正解,spine4,70,178.29188517903702
2D,正解,spine4,71,178.31402946074772
2D,正解,spine4,72,178.29683623663496
2D,正解,spine4,73,178.24569295238365
2D,正解,spine4,74,178.1756047733323
2D,正解,spine4,75,178.09754952954268
2D,正解,spine4,76,178.01213872155608
2D,正解,spine4,77,177.91715225163574
2D,正解,spine4,78,177.810881775719
2D,正解,spine4,79,177.69632672440366
2D,正解,spine4,80,177.58298461278235
2D,正解,spine4,81,177.47765356176814
2D,正解,spine4,82,177.38130661897858
2D,正解,spine4,83,177.29456337917483
2D,正解,spine4,84,177.21757796874132
2D,正解,spine4,85,177.15586843250807
2D,正解,spine4,86,177.1200731675143
2D,正解,spine4,87,177.11268606937494
2D,正解,spine4,88,177.12582062773185
2D,正解,spine4,89,177.14796496875496
2D,正解,spine4,90,177.17140245008315
2D,正解,spine4,91,177.1906726414451
2D,正解,spine4,92,177.20654059429134
2D,正解,spine4,93,177.222457542908
2D,正解,spine4,94,177.24191112916577
2D,正解,spine4,95,177.27090822580928
2D,正解,spine4,96,177.31314497192653
2D,正解,spine4,97,177.37013060923053
2D,正解,spine4,98,177.43910110818138
2D,正解,spine4,99,177.51598739257986
2D,正解,spine4,100,177.5953383827582
2D,正解,spine4,101,177.6705835252359
2D,正解,left_elbow,1,176.3159508492026
2D,正解,left_elbow,2,175.98557508295357
2D,正解,left_elbow,3,175.66364586293378
2D,正解,left_elbow,4,175.35598021223106
2D,正解,left_elbow,5,175.073497994354
2D,正解,left_elbow,6,174.8305962172541
2D,正解,left_elbow,7,174.65701793380242
2D,正解,left_elbow,8,174.602818455446
2D,正解,left_elbow,9,174.7108088593687
2D,正解,left_elbow,10,174.99603436241262
2D,正解,left_elbow,11,175.4137947617776
2D,正解,left_elbow,12,175.8577647084023
2D,正解,left_elbow,13,176.23920212975307
2D,正解,left_elbow,14,176.5210366274444
2D,正解,left_elbow,15,176.6986783199645
2D,正解,left_elbow,16,176.81888254805077
2D,正解,left_elbow,17,176.996744450289
2D,正解,left_elbow,18,177.3271471005266
2D,正解,left_elbow,19,177.84525194578137
2D,正解,left_elbow,20,178.53148538034966
2D,正解,left_elbow,21,179.28503781398223
2D,正解,left_elbow,22,179.8656603690147
2D,正解,left_elbow,23,179.98032712400737
2D,正解,left_elbow,24,179.34686312737927
2D,正解,left_elbow,25,177.84050073104285
2D,正解,left_elbow,26,175.62116604711713
2D,正解,left_elbow,27,173.11066455053427
2D,正解,left_elbow,28,170.70929663556248
2D,正解,left_elbow,29,168.7630635551795
2D,正解,left_elbow,30,167.4997646552757
2D,正解,left_elbow,31,166.94933843556456
2D,正解,left_elbow,32,167.5305588409075
2D,正解,left_elbow,33,169.37173492872088
2D,正解,left_elbow,34,172.24811961739246
2D,正解,left_elbow,35,175.6961710462668
2D,正解,left_elbow,36,179.15080767666896
2D,正解,left_elbow,37,177.84290110523526
2D,正解,left_elbow,38,175.49614964534155
2D,正解,left_elbow,39,173.93083269046835
2D,正解,left_elbow,40,173.0464992742399
2D,正解,left_elbow,41,172.81633671146633
2D,正解,left_elbow,42,173.16169913294894
2D,正解,left_elbow,43,173.72570555479962
2D,正解,left_elbow,44,174.5090300845807
2D,正解,left_elbow,45,175.58567070510176
2D,正解,left_elbow,46,176.95966867222705
2D,正解,left_elbow,47,178.45689731389976
2D,正解,left_elbow,48,179.76862691246222
2D,正解,left_elbow,49,179.18054654149094
2D,正解,left_elbow,50,178.43098399582811
2D,正解,left_elbow,51,177.89985517783353
2D,正解,left_elbow,52,177.4717948011801
2D,正解,left_elbow,53,177.21090082365626
2D,正解,left_elbow,54,177.21785047758306
2D,正解,left_elbow,55,177.6289878311168
2D,正解,left_elbow,56,178.53894491907917
2D,正解,left_elbow,57,179.95831182168277
2D,正解,left_elbow,58,178.18034469170297
2D,正解,left_elbow,59,176.02542864758473
2D,正解,left_elbow,60,173.82236028256537
2D,正解,left_elbow,61,171.86644946035742
2D,正解,left_elbow,62,170.387996024061
2D,正解,left_elbow,63,169.4490713057711
2D,正解,left_elbow,64,168.93255970923883
2D,正解,left_elbow,65,168.77316522595726
2D,正解,left_elbow,66,169.07131675697954
2D,正解,left_elbow,67,169.99522156563654
2D,正解,left_elbow,68,171.65370942794848
2D,正解,left_elbow,69,174.02005442617937
2D,正解,left_elbow,70,176.97515831023256
2D,正解,left_elbow,71,179.71425311547455
2D,正解,left_elbow,72,176.32507527038703
2D,正解,left_elbow,73,173.10314952703513
2D,正解,left_elbow,74,170.27944393936528
2D,正解,left_elbow,75,168.02855302879644
2D,正解,left_elbow,76,166.37119294216137
2D,正解,left_elbow,77,165.2287626569079
2D,正解,left_elbow,78,164.48827204731973
2D,正解,left_elbow,79,164.0445772403549
2D,正解,left_elbow,80,163.85709979642502
2D,正解,left_elbow,81,163.9053355044218
2D,正解,left_elbow,82,164.135453652792
2D,正解,left_elbow,83,164.48692108289734
2D,正解,left_elbow,84,164.86547684673468
2D,正解,left_elbow,85,165.17973756224382
2D,正解,left_elbow,86,165.37814825064444
2D,正解,left_elbow,87,165.44997483855647
2D,正解,left_elbow,88,165.43228221618892
2D,正解,left_elbow,89,165.41140980115466
2D,正解,left_elbow,90,165.47415637953281
2D,正解,left_elbow,91,165.61479431062617
2D,正解,left_elbow,92,165.79768232054332
2D,正解,left_elbow,93,166.00702454257953
2D,正解,left_elbow,94,166.21583863132605
2D,正解,left_elbow,95,166.41873723120784
2D,正解,left_elbow,96,166.61738189903963
2D,正解,left_elbow,97,166.7828108607801
2D,正解,left_elbow,98,166.90792066829653
2D,正解,left_elbow,99,167.01702351316683
2D,正解,left_elbow,100,167.1158679813958
2D,正解,left_elbow,101,167.20142053752696
2D,正解,right_elbow,1,79.55015263507251
2D,正解,right_elbow,2,79.6964836906326
2D,正解,right_elbow,3,79.86601346538005
2D,正解,right_elbow,4,80.04691697794452
2D,正解,right_elbow,5,80.22426679830568
2D,正解,right_elbow,6,80.38821438911103
2D,正解,right_elbow,7,80.53899282651265
2D,正解,right_elbow,8,80.69238433643582
2D,正解,right_elbow,9,80.88544832832332
2D,正解,right_elbow,10,81.16300388981132
2D,正解,right_elbow,11,81.55271186509258
2D,正解,right_elbow,12,82.05765242963386
2D,正解,right_elbow,13,82.67250978796156
2D,正解,right_elbow,14,83.37845210735061
2D,正解,right_elbow,15,84.13269461629096
2D,正解,right_elbow,16,84.90270751800156
2D,正解,right_elbow,17,85.69552230145072
2D,正解,right_elbow,18,86.55185424907022
2D,正解,right_elbow,19,87.56650558491373
2D,正解,right_elbow,20,88.87529838477472
2D,正解,right_elbow,21,90.6497786559304
2D,正解,right_elbow,22,92.99426360805057
2D,正解,right_elbow,23,95.92322351012217
2D,正解,right_elbow,24,99.34299059313167
2D,正解,right_elbow,25,103.03160637014344
2D,正解,right_elbow,26,106.7608327918583
2D,正解,right_elbow,27,110.365850339759
2D,正解,right_elbow,28,113.8054684009222
2D,正解,right_elbow,29,117.10571172055586
2D,正解,right_elbow,30,120.28838164891701
2D,正解,right_elbow,31,123.35275023066124
2D,正解,right_elbow,32,126.09375216607118
2D,正解,right_elbow,33,128.2754998747766
2D,正解,right_elbow,34,129.77534113312052
2D,正解,right_elbow,35,130.56362443423842
2D,正解,right_elbow,36,130.74992915419978
2D,正解,right_elbow,37,130.55363060191993
2D,正解,right_elbow,38,130.20639469569682
2D,正解,right_elbow,39,129.9207483329358
2D,正解,right_elbow,40,129.78587879416355
2D,正解,right_elbow,41,129.83637710005556
2D,正解,right_elbow,42,130.02510718971743
2D,正解,right_elbow,43,130.177967764938
2D,正解,right_elbow,44,130.18939301271493
2D,正解,right_elbow,45,129.9842380222087
2D,正解,right_elbow,46,129.5323942346317
2D,正解,right_elbow,47,128.84794344486656
2D,正解,right_elbow,48,127.98051842839934
2D,正解,right_elbow,49,127.0648314867063
2D,正解,right_elbow,50,126.21256912224678
2D,正解,right_elbow,51,125.51913843326808
2D,正解,right_elbow,52,125.03443171764468
2D,正解,right_elbow,53,124.71233827167958
2D,正解,right_elbow,54,124.55490891442918
2D,正解,right_elbow,55,124.50061019356748
2D,正解,right_elbow,56,124.46575339305622
2D,正解,right_elbow,57,124.385319723712
2D,正解,right_elbow,58,124.2090204524979
2D,正解,right_elbow,59,123.90606578807139
2D,正解,right_elbow,60,123.48457187553468
2D,正解,right_elbow,61,123.0202727155335
2D,正解,right_elbow,62,122.5790982806224
2D,正解,right_elbow,63,122.09678700899883
2D,正解,right_elbow,64,121.4938046277067
2D,正解,right_elbow,65,120.87823690806597
2D,正解,right_elbow,66,120.45904848157316
2D,正解,right_elbow,67,120.35147039243748
2D,正解,right_elbow,68,120.55297685901422
2D,正解,right_elbow,69,121.0229600861162
2D,正解,right_elbow,70,121.82849574260052
2D,正解,right_elbow,71,122.92662968670258
2D,正解,right_elbow,72,124.26025431405677
2D,正解,right_elbow,73,125.83810608897416
2D,正解,right_elbow,74,127.60829720114666
2D,正解,right_elbow,75,129.4025055651523
2D,正解,right_elbow,76,131.20512521924195
2D,正解,right_elbow,77,133.07163173026277
2D,正解,right_elbow,78,135.01238977814873
2D,正解,right_elbow,79,137.01230424106691
2D,正解,right_elbow,80,138.9667420125413
2D,正解,right_elbow,81,140.81562923642826
2D,正解,right_elbow,82,142.59953242262023
2D,正解,right_elbow,83,144.21290955578914
2D,正解,right_elbow,84,145.5264042531788
2D,正解,right_elbow,85,146.4475608307298
2D,正解,right_elbow,86,146.93054010203744
2D,正解,right_elbow,87,147.11716841580028
2D,正解,right_elbow,88,147.25374446697862
2D,正解,right_elbow,89,147.38347190398937
2D,正解,right_elbow,90,147.40932887518437
2D,正解,right_elbow,91,147.3676739706843
2D,正解,right_elbow,92,147.28649971886125
2D,正解,right_elbow,93,147.1366041409271
2D,正解,right_elbow,94,147.02477719530518
2D,正解,right_elbow,95,146.98053428799147
2D,正解,right_elbow,96,146.90488668499668
2D,正解,right_elbow,97,146.81490232506326
2D,正解,right_elbow,98,146.73089124537475
2D,正解,right_elbow,99,146.4751806826619
2D,正解,right_elbow,100,145.9584528751339
2D,正解,right_elbow,101,145.34545668639785
2D,正解,left_knee,1,70.23038696091577
2D,正解,left_knee,2,70.1857168797578
2D,正解,left_knee,3,70.12788235990347
2D,正解,left_knee,4,70.05570515634213
2D,正解,left_knee,5,69.96349503101544
2D,正解,left_knee,6,69.84727914919247
2D,正解,left_knee,7,69.70389533227258
2D,正解,left_knee,8,69.53331993378313
2D,正解,left_knee,9,69.34204776657822
2D,正解,left_knee,10,69.13668839145663
2D,正解,left_knee,11,68.92548243200699
2D,正解,left_knee,12,68.71618166333364
2D,正解,left_knee,13,68.51108196984053
2D,正解,left_knee,14,68.30671213404383
2D,正解,left_knee,15,68.09428370727862
2D,正解,left_knee,16,67.86419789757018
2D,正解,left_knee,17,67.6147201089988
2D,正解,left_knee,18,67.35480720197648
2D,正解,left_knee,19,67.10505846238618
2D,正解,left_knee,20,66.89595931613852
2D,正解,left_knee,21,66.76746496806587
2D,正解,left_knee,22,66.75366976349656
2D,正解,left_knee,23,66.88785618214733
2D,正解,left_knee,24,67.20971545590997
2D,正解,left_knee,25,67.75257877881377
2D,正解,left_knee,26,68.55278928139876
2D,正解,left_knee,27,69.63926049778547
2D,正解,left_knee,28,71.03237616678386
2D,正解,left_knee,29,72.72451114482662
2D,正解,left_knee,30,74.6865431948408
2D,正解,left_knee,31,76.88490191621992
2D,正解,left_knee,32,79.27719829450734
2D,正解,left_knee,33,81.80657855968488
2D,正解,left_knee,34,84.4254799937628
2D,正解,left_knee,35,87.06903573388439
2D,正解,left_knee,36,89.6860825824033
2D,正解,left_knee,37,92.2458061189509
2D,正解,left_knee,38,94.72079245856752
2D,正解,left_knee,39,97.0922357021205
2D,正解,left_knee,40,99.34795956052352
2D,正解,left_knee,41,101.49261695742501
2D,正解,left_knee,42,103.53792434100997
2D,正解,left_knee,43,105.54584268623574
2D,正解,left_knee,44,107.57970703483556
2D,正解,left_knee,45,109.70599035175442
2D,正解,left_knee,46,111.977591760665
2D,正解,left_knee,47,114.42676240278035
2D,正解,left_knee,48,117.0621241901276
2D,正解,left_knee,49,119.85335652643286
2D,正解,left_knee,50,122.78168090251079
2D,正解,left_knee,51,125.8386459846517
2D,正解,left_knee,52,129.00273949263394
2D,正解,left_knee,53,132.21125540582935
2D,正解,left_knee,54,135.43348062130286
2D,正解,left_knee,55,138.57875142078566
2D,正解,left_knee,56,141.53379408819293
2D,正解,left_knee,57,144.20338075691632
2D,正解,left_knee,58,146.5082226716772
2D,正解,left_knee,59,148.41354616246664
2D,正解,left_knee,60,149.93387064985177
2D,正解,left_knee,61,151.11636533952034
2D,正解,left_knee,62,152.02919188691254
2D,正解,left_knee,63,152.7422372071774
2D,正解,left_knee,64,153.16652113328095
2D,正解,left_knee,65,153.3323125241903
2D,正解,left_knee,66,153.39617554338972
2D,正解,left_knee,67,153.40787423444127
2D,正解,left_knee,68,153.42372926284105
2D,正解,left_knee,69,153.4962162919665
2D,正解,left_knee,70,153.6522928733785
2D,正解,left_knee,71,153.90919413182294
2D,正解,left_knee,72,154.25501311101036
2D,正解,left_knee,73,154.65258239572867
2D,正解,left_knee,74,155.0742974056259
2D,正解,left_knee,75,155.49985138909994
2D,正解,left_knee,76,155.90346480075473
2D,正解,left_knee,77,156.2762583970577
2D,正解,left_knee,78,156.6231027430525
2D,正解,left_knee,79,156.95130346282517
2D,正解,left_knee,80,157.26889197684773
2D,正解,left_knee,81,157.57473705360616
2D,正解,left_knee,82,157.86114967588108
2D,正解,left_knee,83,158.12826325348803
2D,正解,left_knee,84,158.37758374873764
2D,正解,left_knee,85,158.60535825412634
2D,正解,left_knee,86,158.8082438772739
2D,正解,left_knee,87,158.9791320268973
2D,正解,left_knee,88,159.10610184958765
2D,正解,left_knee,89,159.18602916234403
2D,正解,left_knee,90,159.23115454440858
2D,正解,left_knee,91,159.24384981123166
2D,正解,left_knee,92,159.23003859819323
2D,正解,left_knee,93,159.1932061636949
2D,正解,left_knee,94,159.1328906996044
2D,正解,left_knee,95,159.05087206565554
2D,正解,left_knee,96,158.95640300232438
2D,正解,left_knee,97,158.84954105279257
2D,正解,left_knee,98,158.73179872962885
2D,正解,left_knee,99,158.61742868759762
2D,正解,left_knee,100,158.5150646874271
2D,正解,left_knee,101,158.42577099349168
2D,正解,right_knee,1,41.88963436800092
2D,正解,right_knee,2,41.840093368763284
2D,正解,right_knee,3,41.78745952329331
2D,正解,right_knee,4,41.729069788988916
2D,正解,right_knee,5,41.663322010112054
2D,正解,right_knee,6,41.58829309342338
2D,正解,right_knee,7,41.4984580531695
2D,正解,right_knee,8,41.3947032690507
2D,正解,right_knee,9,41.28028945580108
2D,正解,right_knee,10,41.15812460850832
2D,正解,right_knee,11,41.030587490710055
2D,正解,right_knee,12,40.90005523398556
2D,正解,right_knee,13,40.767921515203284
2D,正解,right_knee,14,40.637786352806195
2D,正解,right_knee,15,40.52181266168215
2D,正解,right_knee,16,40.434721079476226
2D,正解,right_knee,17,40.398177121878426
2D,正解,right_knee,18,40.44018298044271
2D,正解,right_knee,19,40.59574756491169
2D,正解,right_knee,20,40.9054399826789
2D,正解,right_knee,21,41.407426894750046
2D,正解,right_knee,22,42.12621595771347
2D,正解,right_knee,23,43.085022613683606
2D,正解,right_knee,24,44.29905580515038
2D,正解,right_knee,25,45.777856708609576
2D,正解,right_knee,26,47.54389882811956
2D,正解,right_knee,27,49.63162962316341
2D,正解,right_knee,28,52.07668746745982
2D,正解,right_knee,29,54.90761522878598
2D,正解,right_knee,30,58.13930221052065
2D,正解,right_knee,31,61.777985676807845
2D,正解,right_knee,32,65.85905377351254
2D,正解,right_knee,33,70.32288433683703
2D,正解,right_knee,34,75.22177237318118
2D,正解,right_knee,35,80.57835238775121
2D,正解,right_knee,36,86.35609265751627
2D,正解,right_knee,37,92.49383315410086
2D,正解,right_knee,38,98.89127840922093
2D,正解,right_knee,39,105.62465229766273
2D,正解,right_knee,40,112.51278292874427
2D,正解,right_knee,41,119.26257258352027
2D,正解,right_knee,42,125.38627646128289
2D,正解,right_knee,43,131.15448504166764
2D,正解,right_knee,44,136.50052436426546
2D,正解,right_knee,45,141.370463454139
2D,正解,right_knee,46,145.7815760415086
2D,正解,right_knee,47,149.8513147475064
2D,正解,right_knee,48,153.64683107032482
2D,正解,right_knee,49,156.9983349658251
2D,正解,right_knee,50,159.30476179455312
2D,正解,right_knee,51,160.62917086778663
2D,正解,right_knee,52,161.2796147888563
2D,正解,right_knee,53,161.5556295811134
2D,正解,right_knee,54,161.68185304440814
2D,正解,right_knee,55,161.74163605967559
2D,正解,right_knee,56,161.75103805673888
2D,正解,right_knee,57,161.76760999055938
2D,正解,right_knee,58,161.77856154536784
2D,正解,right_knee,59,161.75656493119138
2D,正解,right_knee,60,161.7049370482146
2D,正解,right_knee,61,161.60644641492937
2D,正解,right_knee,62,161.50182124715914
2D,正解,right_knee,63,160.9022108788101
2D,正解,right_knee,64,160.43406892837342
2D,正解,right_knee,65,160.205865307992
2D,正解,right_knee,66,160.1707426008759
2D,正解,right_knee,67,160.098316137385
2D,正解,right_knee,68,160.00901759355332
2D,正解,right_knee,69,159.9046532052374
2D,正解,right_knee,70,159.31268146421723
2D,正解,right_knee,71,158.63283420909093
2D,正解,right_knee,72,158.12117832391317
2D,正解,right_knee,73,157.78572176573198
2D,正解,right_knee,74,157.6179938392439
2D,正解,right_knee,75,157.5725442862959
2D,正解,right_knee,76,157.570809432351
2D,正解,right_knee,77,157.570113404801
2D,正解,right_knee,78,157.5753795034309
2D,正解,right_knee,79,157.59526562169594
2D,正解,right_knee,80,157.61367830551555
2D,正解,right_knee,81,157.59860356559216
2D,正解,right_knee,82,157.52619805030494
2D,正解,right_knee,83,157.41762545818526
2D,正解,right_knee,84,157.30836705946865
2D,正解,right_knee,85,157.23354602673885
2D,正解,right_knee,86,157.2107125430482
2D,正解,right_knee,87,157.2335477453539
2D,正解,right_knee,88,157.27987861984823
2D,正解,right_knee,89,157.33587443540665
2D,正解,right_knee,90,157.3913906122355
2D,正解,right_knee,91,157.4329950491726
2D,正解,right_knee,92,157.4541099147081
2D,正解,right_knee,93,157.45765145639368
2D,正解,right_knee,94,157.4381420223569
2D,正解,right_knee,95,157.4014759010734
2D,正解,right_knee,96,157.3645028412463
2D,正解,right_knee,97,157.33664787920586
2D,正解,right_knee,98,157.31351084982612
2D,正解,right_knee,99,157.3011508070499
2D,正解,right_knee,100,157.30259726109648
2D,正解,right_knee,101,157.301931421945
3D,推定,spine0,1,5.499196406885294
3D,推定,spine0,2,5.517989517393322
3D,推定,spine0,3,6.1617301649836795
3D,推定,spine0,4,5.81766277892518
3D,推定,spine0,5,6.200319089886513
3D,推定,spine0,6,5.759368907089019
3D,推定,spine0,7,5.941751365830096
3D,推定,spine0,8,6.326627146600493
3D,推定,spine0,9,6.3000670444472355
3D,推定,spine0,10,5.438231301525464
3D,推定,spine0,11,5.681207416146645
3D,推定,spine0,12,6.392554323959578
3D,推定,spine0,13,5.923146302947927
3D,推定,spine0,14,6.05348530662027
3D,推定,spine0,15,7.008358055856316
3D,推定,spine0,16,6.440379428337086
3D,推定,spine0,17,6.786496232395232
3D,推定,spine0,18,6.7208620859047885
3D,推定,spine0,19,6.2922537056548995
3D,推定,spine0,20,5.881021173942497
3D,推定,spine0,21,5.427404960745026
3D,推定,spine0,22,5.21056005656913
3D,推定,spine0,23,5.180105298036279
3D,推定,spine0,24,4.770646827329034
3D,推定,spine0,25,4.385178670379093
3D,推定,spine0,26,4.4305662223002615
3D,推定,spine0,27,6.304492766920864
3D,推定,spine0,28,7.98079595204355
3D,推定,spine0,29,14.658512291855056
3D,推定,spine0,30,7.0809635473952275
3D,推定,spine0,31,9.8276330830316
3D,推定,spine0,32,9.500101168900262
3D,推定,spine0,33,6.78377253377091
3D,推定,spine0,34,6.49330155500344
3D,推定,spine0,35,5.771719359861324
3D,推定,spine0,36,6.103875718801506
3D,推定,spine0,37,5.790869778201058
3D,推定,spine0,38,5.61599803359967
3D,推定,spine0,39,5.149684999391823
3D,推定,spine0,40,5.417339649760481
3D,推定,spine0,41,4.442878824988117
3D,推定,spine0,42,4.792655996562276
3D,推定,spine0,43,4.572598474604871
3D,推定,spine0,44,3.9363994071945165
3D,推定,spine0,45,3.5886769204157285
3D,推定,spine0,46,3.2980683716075374
3D,推定,spine0,47,3.3174688043011735
3D,推定,spine0,48,3.0433709217166096
3D,推定,spine0,49,3.327272020880383
3D,推定,spine0,50,3.2406685814219016
3D,推定,spine0,51,3.0069153765466217
3D,推定,spine0,52,3.0236373455518812
3D,推定,spine0,53,3.0429798394675585
3D,推定,spine0,54,3.112255171939411
3D,推定,spine0,55,3.172247328815498
3D,推定,spine0,56,3.3609571197607315
3D,推定,spine0,57,3.3444421132364646
3D,推定,spine0,58,3.7067702213796987
3D,推定,spine0,59,2.9324087902871754
3D,推定,spine0,60,2.676420326371396
3D,推定,spine0,61,2.3610194232075563
3D,推定,spine0,62,2.497795515242279
3D,推定,spine0,63,2.566255970242679
3D,推定,spine0,64,2.555200479652262
3D,推定,spine0,65,2.399184899216708
3D,推定,spine0,66,2.4885942055201693
3D,推定,spine0,67,2.3738861757286047
3D,推定,spine0,68,2.3663463407205274
3D,推定,spine0,69,2.3158006888852154
3D,推定,spine0,70,2.219347937020346
3D,推定,spine0,71,2.1816800677063504
3D,推定,spine0,72,2.2894037199779644
3D,推定,spine0,73,2.2585976891875146
3D,推定,spine0,74,2.298271070247385
3D,推定,spine0,75,2.166347498216184
3D,推定,spine0,76,1.9491178447507045
3D,推定,spine0,77,1.9097429149430007
3D,推定,spine0,78,1.992726159372421
3D,推定,spine0,79,2.038730030193408
3D,推定,spine0,80,2.195122881645552
3D,推定,spine0,81,2.301509763108517
3D,推定,spine0,82,2.264351820778626
3D,推定,spine0,83,2.3039804759337343
3D,推定,spine0,84,2.3290576100605622
3D,推定,spine0,85,2.3763648716034744
3D,推定,spine0,86,2.4044602547052607
3D,推定,spine0,87,2.396358738177242
3D,推定,spine0,88,2.306940032526361
3D,推定,spine0,89,2.2932063491157653
3D,推定,spine0,90,2.2458816439069826
3D,推定,spine0,91,2.2684289187959688
3D,推定,spine0,92,2.258157383149583
3D,推定,spine0,93,2.236217491975299
3D,推定,spine0,94,2.2482740904821306
3D,推定,spine0,95,2.2272275873902405
3D,推定,spine0,96,2.265411910875325
3D,推定,spine0,97,2.3622049647951715
3D,推定,spine0,98,2.319656953745874
3D,推定,spine0,99,2.3470121440599145
3D,推定,spine0,100,2.3803001146535605
3D,推定,spine0,101,2.4369259962058982
3D,推定,spine1,1,173.59638882674088
3D,推定,spine1,2,175.46603968763304
3D,推定,spine1,3,176.11534131690073
3D,推定,spine1,4,175.48622532475983
3D,推定,spine1,5,176.42407552435287
3D,推定,spine1,6,174.7645269086416
3D,推定,spine1,7,175.44241819419665
3D,推定,spine1,8,176.8130592788063
3D,推定,spine1,9,176.74341006495257
3D,推定,spine1,10,172.309412294822
3D,推定,spine1,11,172.67834120466952
3D,推定,spine1,12,175.6542789372743
3D,推定,spine1,13,172.2875490602181
3D,推定,spine1,14,171.73667140818247
3D,推定,spine1,15,173.88968153203055
3D,推定,spine1,16,169.68390944598838
3D,推定,spine1,17,170.97611090750067
3D,推定,spine1,18,171.28755507505736
3D,推定,spine1,19,170.05443922947927
3D,推定,spine1,20,173.60154538931712
3D,推定,spine1,21,174.87125409518512
3D,推定,spine1,22,172.30606057839418
3D,推定,spine1,23,170.89122888395084
3D,推定,spine1,24,171.98237122285065
3D,推定,spine1,25,166.7910181975722
3D,推定,spine1,26,169.58272174655855
3D,推定,spine1,27,174.2645811650707
3D,推定,spine1,28,172.20127781009717
3D,推定,spine1,29,164.3702527046318
3D,推定,spine1,30,172.36069599010736
3D,推定,spine1,31,169.65048817339647
3D,推定,spine1,32,170.1106040893351
3D,推定,spine1,33,173.4087836301191
3D,推定,spine1,34,174.03490401551772
3D,推定,spine1,35,174.82093569921858
3D,推定,spine1,36,173.56220856322167
3D,推定,spine1,37,174.40346996803945
3D,推定,spine1,38,174.9367179894571
3D,推定,spine1,39,175.41205628320455
3D,推定,spine1,40,174.89511879923876
3D,推定,spine1,41,176.18200519646092
3D,推定,spine1,42,175.74536664223933
3D,推定,spine1,43,175.5734496523219
3D,推定,spine1,44,175.6515169967727
3D,推定,spine1,45,175.83063485201748
3D,推定,spine1,46,176.584511816454
3D,推定,spine1,47,176.37077879638417
3D,推定,spine1,48,176.17157777282515
3D,推定,spine1,49,176.56882737828448
3D,推定,spine1,50,176.95055140507523
3D,推定,spine1,51,176.54697674213483
3D,推定,spine1,52,176.73427278032491
3D,推定,spine1,53,177.17134506700668
3D,推定,spine1,54,177.2581835071139
3D,推定,spine1,55,177.20580998883074
3D,推定,spine1,56,177.6343904385021
3D,推定,spine1,57,177.38344887398662
3D,推定,spine1,58,177.81233692305065
3D,推定,spine1,59,177.06557272778113
3D,推定,spine1,60,176.41022375459679
3D,推定,spine1,61,176.08879425526547
3D,推定,spine1,62,176.02801632552806
3D,推定,spine1,63,176.0967713199034
3D,推定,spine1,64,176.40023375104457
3D,推定,spine1,65,176.23798792514762
3D,推定,spine1,66,176.16557555094042
3D,推定,spine1,67,175.7240829998846
3D,推定,spine1,68,175.7899133979639
3D,推定,spine1,69,175.42964098188807
3D,推定,spine1,70,174.98265315199896
3D,推定,spine1,71,175.10195304888498
3D,推定,spine1,72,175.1286227721595
3D,推定,spine1,73,175.05345464933026
3D,推定,spine1,74,174.97523171122367
3D,推定,spine1,75,174.9727180425229
3D,推定,spine1,76,174.3567636240692
3D,推定,spine1,77,174.3212761354019
3D,推定,spine1,78,174.54716302924402
3D,推定,spine1,79,174.4311499802298
3D,推定,spine1,80,174.41779946428227
3D,推定,spine1,81,174.13029612324817
3D,推定,spine1,82,174.47390631409007
3D,推定,spine1,83,174.42732216582715
3D,推定,spine1,84,174.65901076013137
3D,推定,spine1,85,174.42853093841615
3D,推定,spine1,86,174.52360258571534
3D,推定,spine1,87,174.5092065569974
3D,推定,spine1,88,174.5443843157678
3D,推定,spine1,89,174.47726177725787
3D,推定,spine1,90,174.61007382932252
3D,推定,spine1,91,174.700519833311
3D,推定,spine1,92,174.7355816471051
3D,推定,spine1,93,174.64268733359478
3D,推定,spine1,94,174.60080854551936
3D,推定,spine1,95,174.68378834824537
3D,推定,spine1,96,174.69651974349392
3D,推定,spine1,97,174.2483288512745
3D,推定,spine1,98,174.28703098165414
3D,推定,spine1,99,174.30666498941707
3D,推定,spine1,100,174.3909644021618
3D,推定,spine1,101,174.26933958671236
3D,推定,spine2,1,171.078288994273
3D,推定,spine2,2,173.29266992489042
3D,推定,spine2,3,174.3485543206645
3D,推定,spine2,4,172.8278223442677
3D,推定,spine2,5,173.55034059190785
3D,推定,spine2,6,171.53989265726736
3D,推定,spine2,7,171.94930842954992
3D,推定,spine2,8,173.1903483487836
